taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0021601187,family,Pseudoleskeaceae,,,,Native,terrestrial,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036460,species,Grimmia crinita,Brid.,,Hedgehog Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310494,genus,Pottiopsis,Blockeel & A.J.E.Sm.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036778,species,Anomodon longifolius,(Brid.) Hartm.,,Long-leaved Tail-moss,Native,,Anomodon,Anomodontaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616476,species,Grimmia lisae,De Not.,,,Native,terrestrial/freshwater,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310439,family,Rhytidiaceae,Broth.,,,Native,,,,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309528,genus,Calliergon,(Sull.) Kindb.,,,Native,freshwater,,Calliergonaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310100,genus,Isothecium,Brid.,,,Native,freshwater,,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616446,genus,Rhynchostegium,Schimp.,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616421,genus,Hylocomium,Schimp.,,,Native,terrestrial/freshwater,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036403,species,Weissia controversa,Hedw.,,Green-tufted Stubble-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125889,species,Leptodontium proliferum,Herzog,,,Native,terrestrial,Leptodontium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066757,order,Sphagnales,,,,Native,,,,,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036684,species,Philonotis seriata,Mitt.,,Spiral Apple-moss,Native,freshwater,Philonotis,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036674,species,Bartramia halleriana,Hedw.,,Haller's Apple-moss,Native,,Bartramia,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616486,species,Rhynchostegium confertum,(Dicks.) Schimp.,,Clustered Feather-moss,Native,terrestrial,Rhynchostegium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036189,species,Ceratodon purpureus,(Hedw.) Brid.,,Redshank,Native,freshwater,Ceratodon,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310459,genus,Saelania,Lindb.,,,Native,,,Saelaniaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959458,family,Rhabdoweisiaceae,,,,Native,,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036124,species,Tetraphis pellucida,Hedw.,,Pellucid Four-tooth Moss,Native,,Tetraphis,Tetraphidaceae,Tetraphidales,Tetraphidopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600382,species,Hygrohypnella ochracea,(Turner ex Wilson) Ignatov & Ignatova,,Claw Brook-moss,Native,freshwater,Hygrohypnella,Scorpidiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036934,variety,Hypnum cupressiforme var. lacunosum,Brid.,,Roof Plait-moss,Native,,Hypnum,Hypnaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310658,species,Sphagnum austinii,Sull. ex Aust.,,Austin's Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021618737,genus,Brachythecium,Schimp.,,,Native,terrestrial/freshwater,,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036210,species,Dicranella crispa,(Hedw.) Schimp.,,Curl-leaved Forklet-moss,Native,,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036531,species,Oedipodium griffithianum,(Dicks.) Schwaegr.,,Gouty-moss,Native,,Oedipodium,Oedipodiaceae,Oedipodiales,Oedipodiopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036165,species,Ditrichum pusillum,(Hedw.) Hampe,,Brown Ditrichum,Native,,Ditrichum,Ditrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310323,species,Plagiothecium curvifolium,Schlieph. ex Limpr.,,Curved Silk-moss,Native,,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310338,species,Platydictya jungermannioides,(Brid.) H.A.Crum,,Spruce's Leskea,Native,,Platydictya,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036621,species,Bryum mildeanum,Jur.,,Milde's Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597847,genus,Hylocomiadelphus,Ochyra & Stebel,,,Native,terrestrial,,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310333,species,Plagiothecium succulentum,(Wilson) Lindb.,,Juicy Silk-moss,Native,freshwater,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125951,variety,Syntrichia montana var. montana,Nees,,,Native,terrestrial,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310520,genus,Pterygoneurum,Jur.,,,Native,terrestrial,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005036,subspecies,Racomitrium macounii subsp. alpinum,(E.Lawton) Frisvoll,,,Native,freshwater,Racomitrium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309441,species,Blindia caespiticia,(F.Weber & D.Mohr) Muell.Hal.,,Dwarf Blindia,Native,,Blindia,Seligeriaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036817,species,Drepanocladus aduncus,(Hedw.) Warnst.,,Kneiff's Hook-moss,Native,freshwater,Drepanocladus,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593177,species,Drepanocladus trifarius,(F.Weber & D.Mohr) Broth.,,Three-ranked Spear-moss,Native,terrestrial/freshwater,Drepanocladus,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600212,variety,Microbryum davallianum var. davallianum,(Sm.) R.H.Zander,sensu Smith (2004),,Native,terrestrial,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310784,species,Tortula leucostoma,(R.Br.) Hook. & Grev.,,Alpine Pottia,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036257,species,Campylopus atrovirens,De Not.,,Bristly Swan-neck Moss,Native,freshwater,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310156,genus,Leptobarbula,Schimp.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309577,species,Campylopus shawii,Wilson ex Hunt,,Shaw's Swan-neck Moss,Native,freshwater,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310566,genus,Rhizomnium,T.J.Kop.,,,Native,freshwater,,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000147929,species,Grimmia muehlenbeckii,Schimp.,,,Native,terrestrial,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036631,species,Bryum radiculosum,Brid.,,Wall Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000545672,species,Grimmia ungeri,Jur.,,,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100002799,species,Dicranella schreberiana,(Hedw.) Dixon,,Schreber's Forklet-moss,Native,freshwater,Dicranella,Dicranellaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310884,species aggregate,Hypnum cupressiforme,,sensu lato,,Native,,Hypnum,Hypnaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309578,species,Campylopus subulatus,Schimp.,,Awl-leaved Swan-neck Moss,Native,freshwater,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309346,genus,Anoectangium,Schwaegr.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021607964,species,Heterocladium heteropterum,(Brid.) Schimp.,s.str.,,Native,terrestrial/freshwater,Heterocladium,Lembophyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310742,species,Tetraplodon mnioides,(Hedw.) Bruch & Schimp.,,Slender Cruet-moss,Native,,Tetraplodon,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005431,species,Schistidium elegantulum,H.H.Blom,,Elegant Grimmia,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309281,species aggregate,Schistidium apocarpum,,sensu lato,,Native,freshwater,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310729,genus,Tayloria,Hook.,,,Native,freshwater,,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100002179,species,Campylopus gracilis,(Mitt.) A.Jaeger,,Schwarz's Swan-neck Moss,Native,freshwater,Campylopus,Leucobryaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309511,variety,Bryum pseudotriquetrum var. bimum,(Schreb.) Lilj.,,,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616566,species,Plagiothecium latebricola,Schimp.,,Alder Silk-moss,Native,terrestrial,Plagiothecium,Plagiotheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601247,species,Lewinskya affinis,"(Schrad. ex Brid.) F.Lara, Garilleti & Goffinet",,Wood Bristle-moss,Native,terrestrial,,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593142,genus,Microhypnum,Jan Kučera & Ignatov,,,Native,terrestrial,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310072,species,Hymenostylium recurvirostrum,(Hedw.) Dixon,,Hook-beak Tufa-moss,Native,freshwater,Hymenostylium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000157544,species,Syntrichia montana,Nees,,Intermediate Screw-moss,Native,terrestrial,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310800,species,Tortula wilsonii,(Hook.) R.H.Zander,,Wilson's Pottia,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021195352,species,Loeskeobryum brevirostre,(Brid.) M.Fleisch.,,Short-beaked Wood-moss,Native,,Loeskeobryum,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309989,species,Grimmia unicolor,Hook.,,Dingy Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309522,species,Bryum warneum,(Roehl.) Blandow ex Brid.,,Sand Thread-moss,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310229,genus,Neckera,Hedw.,,,Native,freshwater,,Neckeraceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310871,species aggregate,Fissidens pusillus,,sensu lato,,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310597,species,Schistidium confertum,(Funck) Bruch & Schimp.,,Compact Grimmia,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310844,species,Weissia sterilis,W.E.Nicholson,,Sterile Beardless-moss,Native,,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636828,species,Calomnion complanatum,(Hook.f. & Wilson) Lindb.,,,Native,,Calomnion,Rhizogoniaceae,Rhizogoniales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036144,species,Pogonatum urnigerum,(Hedw.) P.Beauv.,,Urn Haircap,Native,,Pogonatum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310384,variety,Pohlia wahlenbergii var. wahlenbergii,(F.Weber & D.Mohr) A.L.Andrews,,,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310124,species,Kiaeria glacialis,(Berggr.) I.Hagen,,Snow Fork-moss,Native,,Kiaeria,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593257,species,Andreaea hookeri,Schimp.,,Alpine Rock-moss,Native,terrestrial,Andreaea,Andreaeaceae,Andreaeales,Andreaeopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036819,species,Drepanocladus lycopodioides,(Brid.) Warnst.,,Large Hook-moss,Native,freshwater,Drepanocladus,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616521,species,Hylocomium splendens,(Hedw.) Schimp.,,Glittering Wood-moss,Native,terrestrial/freshwater,Hylocomium,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309969,species,Grimmia elatior,Bruch ex Bals.-Criv. & De Not.,,Large Grimmia,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036532,species,Tayloria lingulata,(Dicks.) Lindb.,,Tongue-leaved Gland-moss,Native,freshwater,Tayloria,Splachnaceae,Splachnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600352,species,Ptychostomum touwii,"Bijlsma, Kruijer & M. Stech",,,Native,terrestrial,Ptychostomum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310250,family,Orthotrichaceae,Arnott,,,Native,terrestrial,,,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036426,species,Trichostomum crispulum,Bruch,,Curly Crisp-moss,Native,freshwater,Trichostomum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036623,species,Bryum bicolor,,sens.lat.,,Native,freshwater,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600202,species aggregate,Weissia longifolia,Mitt.,s.l.,,Native,terrestrial,Weissia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593152,genus,Pseudocampylium,Vanderp. & Hedenäs,,,Native,terrestrial/freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309472,species,Bryum algovicum,Sendtn. ex Mull. Hal.,,Drooping Thread-moss,Native,,Bryum,Bryaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020695943,variety,Fissidens bryoides var. bryoides,,,,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021232431,species,Sphagnum fuscum,(Schimp.) H.Klinggr.,sens. str.,,Native,terrestrial,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310383,variety,Pohlia wahlenbergii var. glacialis,(Schleich. ex Brid.) E.F.Warb.,,,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310676,species,Sphagnum majus,(Russow) C.E.O.Jensen,,Olive Bog-moss,Native,freshwater,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036145,species,Oligotrichum hercynicum,(Hedw.) Lam. & DC.,,Hercynian Haircap,Native,,Oligotrichum,Polytrichaceae,Polytrichales,Polytrichopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600342,species,Lescuraea plicata,(Schleich. ex F.Weber & D.Mohr) Lindb.,,Plaited Leskea,Native,terrestrial,Lescuraea,Pseudoleskeaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595322,species,Eurhynchiastrum diversifolium,(Schimp.) J.Guerra,,Elegant Feather-moss,Native,terrestrial,Eurhynchiastrum,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309401,genus,Barbula,Hedw.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310352,species,Pleurozium schreberi,(Brid.) Mitt.,,Red-stemmed Feather-moss,Native,freshwater,Pleurozium,Hylocomiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021618732,genus,Amblystegium,Schimp.,,,Native,terrestrial/freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036195,species,Cynodontium polycarpon,(Hedw.) Schimp.,,Many-fruited Dog-tooth,Native,,Cynodontium,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021123543,species,Orthotrichum cambrense,Bosanquet et F. Lara,,,Native,terrestrial,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021616641,species,Brachythecium salebrosum,(Hoffm. ex F.Weber & D.Mohr) Schimp.,,Smooth-stalk Feather-moss,Native,terrestrial,Brachythecium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036723,species,Ulota hutchinsiae,(Sm.) Hammar,,Hutchins' Pincushion,Native,,Ulota,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021593117,species aggregate,Palustriella commutata,(Hedw.) Ochyra,s.str.,,Native,terrestrial/freshwater,Palustriella,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100005429,species,Schistidium crassipilum,H.H.Blom,,Thickpoint Grimmia,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0100004852,species,Pottiopsis caespitosa,(Bruch ex Brid.) Blockeel & A.J.E.Sm.,,Round-fruited Pottia,Native,,Pottiopsis,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036327,species,Aloina rigida,(Hedw.) Limpr.,,Rigid Aloe-moss,Native,,Aloina,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310052,species,Homalothecium lutescens,(Hedw.) H.Rob.,,Yellow Feather-moss,Native,,Homalothecium,Brachytheciaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309723,genus,Cyclodictyon,Mitt.,,,Native,,,Pilotrichaceae,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036458,species,Schistidium trichodon,(Brid.) Poelt,,Stook Grimmia,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021194620,species,Entosthodon muhlenbergii,(Turner) Fife,,Muhlenberg's Cord-moss,Native,,Entosthodon,Funariaceae,Funariales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000036834,species,Hygrohypnum styriacum,(Limpr.) Broth.,,Snow Brook-moss,Native,freshwater,Hygrohypnum,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310501,species,Pseudocrossidium hornschuchianum,(Schultz) R.H.Zander,,Hornschuch's Beard-moss,Native,,Pseudocrossidium,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310316,species,Plagiomnium undulatum,(Hedw.) T.J.Kop.,,Hart's-tongue Thyme-moss,Native,freshwater,Plagiomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000066809,order,Tetraphidales,,,,Native,,,,,Tetraphidopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600287,species,Tortula caucasica,Lindb.,,Blunt-fruited Pottia,Native,terrestrial,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310125,species,Kiaeria starkei,(F.Weber & D.Mohr) I.Hagen,,Starke's Fork-moss,Native,,Kiaeria,Rhabdoweisiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021177838,species,Microbryum curvicollum,(Hedw.) R.H.Zander,,Swan-necked Earth-moss,Native,,Microbryum,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021597822,genus,Braunia,Bruch & Schimp.,,,Native,terrestrial,,Hedwigiaceae,Hedwigiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310727,genus,Taxiphyllum,M.Fleisch.,,,Native,,,Taxiphyllaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310567,species,Rhizomnium magnifolium,(Horik.) T.J.Kop.,,Large-leaf Thyme-moss,Native,freshwater,Rhizomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310717,species,Syntrichia laevipila,Brid.,,Small Hairy Screw-moss,Native,,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310761,species,Timmia megapolitana,Hedw.,,,Native,,Timmia,Timmiaceae,Timmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310798,species,Tortula vahliana,(Schultz) Mont.,,Chalk Screw-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309283,genus,Acaulon,Muell.Hal.,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310073,genus,Hyocomium,"Bruch, Schimp. & W.Guembel",,,Native,,,Myuriaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125871,species sensu lato,Fissidens bryoides s.l.,Hedw.,,Lesser Pocket-moss,Native,freshwater,Fissidens,Fissidentaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125975,genus,Hygroamblystegium,"Loeske, nom. cons.",,,Native,terrestrial/freshwater,,Amblystegiaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310317,genus,Plagiopus,Brid.,,,Native,,,Bartramiaceae,Bartramiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310414,genus,Paraleptodontium,D.G.Long,,,Native,,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000022274,species,Fontinalis antipyretica,Hedw.,,Greater Water-moss,Native,freshwater,Fontinalis,Fontinalaceae,Hypnales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310817,species,Ulota calvescens,Wilson,,Balding Pincushion,Native,,Ulota,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000842166,variety,Tortula acaulon var. pilifera,(Hedw.) R.H.Zander,,,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636834,species,Schistidium flexipile,(Lindb. ex Broth.) G.Roth,,,Native,,Schistidium,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NBNSYS0000164571,family,Bruchiaceae,,,,Native,,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595802,genus,Flexitrichum,Ignatov & Fedosov,,,Native,terrestrial,,Flexitrichaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310314,species,Plagiomnium medium,(Bruch & Schimp.) T.J.Kop.,,Alpine Thyme-moss,Native,freshwater,Plagiomnium,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021125945,variety,Syntrichia montana var. calva,(Durieu & Sagot) J.J. Amann,,,Native,terrestrial,Syntrichia,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021601277,species,Orthotrichum columbicum,Mitt.,,,Native,,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021600252,species,Chionoloma cylindrotheca,"(Mitt.) M.Alonso, M.J.Cano & J.A.Jiménez",,,Native,terrestrial,Chionoloma,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310369,species,Pohlia flexuosa,Harv.,,Orange-bud Thread-moss,Native,,Pohlia,Mniaceae,Bryales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310578,variety,Zygodon conoideus var. lingulatus,S.Edwards,,,Native,,Zygodon,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021239428,species,Sphagnum medium,Limpr.,,,Native,terrestrial,Sphagnum,Sphagnaceae,Sphagnales,Sphagnopsida,Bryophyta,Plantae,UKSI
NHMSYS0021595797,family,Flexitrichaceae,Ignatov & Fedosov,,,Native,terrestrial,,,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0021232407,species,Orthotrichum patens,Bruch & Brid.,,,Native,terrestrial,Orthotrichum,Orthotrichaceae,Orthotrichales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309761,species,Dicranum bonjeanii,De Not.,,Crisped Fork-moss,Native,freshwater,Dicranum,Dicranaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020959454,family,Pilotrichaceae,,,,Native,,,,Hookeriales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0020636844,species,Grimmia alpestris,(F.Weber & D.Mohr) Schleich.,,,Native,,Grimmia,Grimmiaceae,Grimmiales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000310785,species,Tortula marginata,(Bruch & Schimp.) Spruce,,Bordered Screw-moss,Native,,Tortula,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
NHMSYS0000309628,genus,Cinclidotus,P.Beauv.,,,Native,freshwater,,Pottiaceae,Dicranales,Bryopsida,Bryophyta,Plantae,UKSI
