taxonID,taxonRank,scientificName,Scientific Name Authorship,Nomenclatural Status,Preferred Common Name,establishmentMeans,Habitat,genus,family,order,class,phylum,kingdom,datasetName
NHMSYS0000310404,species,Porella obtusata,(Taylor) Trevis.,,Broad Scalewort,Native,,Porella,Porellaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310289,genus,Plagiochila,(Dumort.) Dumort.,,,Native,freshwater,,Plagiochilaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309369,genus,Aphanolejeunea,A.Evans,,,Native,,,Lejeuneaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309288,family,Acrobolbaceae,E.A.Hodgs.,,,Native,,,,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0100003335,species,Harpalejeunea molleri,(Steph.) Grolle,,Pointed Pouncewort,Native,freshwater,Harpalejeunea,Lejeuneaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021194692,species,Liochlaena lanceolata,Nees,,Long-leaved Flapwort,Native,,Liochlaena,Jungermanniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309432,species,Bazzania tricrenata,(Wahlenb.) Lindb.,,Lesser Whipwort,Native,,Bazzania,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021601082,family,Southbyaceae,"Váňa, Crand.-Stotl., Stotler & D.G.Long",,,Native,terrestrial/freshwater,,,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309814,species,Drepanolejeunea hamatifolia,(Hook.) Schiffn.,,Toothed Pouncewort,Native,freshwater,Drepanolejeunea,Lejeuneaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310451,species,Riccia rhenana,Lorb.,,Pond Crystalwort,Native,freshwater,Riccia,Ricciaceae,Marchantiales,Marchantiopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309431,genus,Bazzania,Gray,,,Native,,,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310409,genus,Pallavicinia,Gray,,,Native,,,Pallaviciniaceae,Pallaviciniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309959,species,Marsupella condensata,(Aangstr. ex C.Hartm.) Lindb. ex Kaal.,,Compact Rustwort,Native,,Marsupella,Gymnomitriaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309395,genus,Barbilophozia,Loeske,,,Native,,,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021593232,species,Barbilophozia sudetica,"(Nees ex Huebener) L. Söderstr., De Roo & Hedd.",,Hill Notchwort,Native,terrestrial/freshwater,Barbilophozia,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309345,family,Aneuraceae,Klinggr.,,,Native,,,,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021593237,species,Biantheridion undulifolium,(Nees) Konstant. & Vilnet,,Marsh Flapwort,Native,terrestrial/freshwater,Biantheridion,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035926,species,Scapania parvifolia,Warnst.,,Obscure Earwort,Native,,Scapania,Scapaniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021600162,variety,Plagiochila porelloides var. norvegica,(H.H.Blom & Holten) Schumacker & Váňa,,Bilobed Featherwort,Native,terrestrial,Plagiochila,Plagiochilaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0020959435,order,Pleuroziales,,,,Native,,,,,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310549,species,Radula complanata,(L.) Dumort.,,Even Scalewort,Native,freshwater,Radula,Radulaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000036032,species,Riccardia incurvata,Lindb.,,Lesser Germanderwort,Native,,Riccardia,Aneuraceae,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021595397,species,Protolophozia herzogiana,(E.A. Hodgs. & Grolle) Váňa & L. Söderstr.,,Herzog's Notchwort,Native,terrestrial,,Cephaloziellaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310146,family,Lejeuneaceae,Cas.-Gil.,,,Native,,,,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021593252,subspecies,Gymnocolea inflata subsp. inflata,(Huds.) Dumort.,,Inflated Notchwort,Native,terrestrial/freshwater,Gymnocolea,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309585,species,Cephalozia ambigua,C.Massal.,,Snow Pincerwort,Native,,Cephalozia,Cephaloziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309682,genus,Mastigophora,Nees,,,Native,,,Mastigophoraceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021597877,variety,Mesoptychia gillmanii var. gillmanii,(Austin) L. Söderstr. & Váňa,,Gillman's Notchwort,Native,terrestrial/freshwater,Mesoptychia,Jungermanniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309901,genus,Frullania,Raddi,,,Native,,,Frullaniaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310889,species aggregate,Metzgeria fruticulosa,,sensu lato,,Native,,Metzgeria,Metzgeriaceae,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309594,variety,Cephalozia macrostachya var. spiniflora,(Schiffn.) Muell.Frib.,,,Native,,Cephalozia,Cephaloziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000036034,species,Riccardia latifrons,(Lindb.) Lindb.,,Bog Germanderwort,Native,,Riccardia,Aneuraceae,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035761,species,Haplomitrium hookeri,(Sm.) Nees,,Hooker's Flapwort,Native,freshwater,Haplomitrium,Haplomitriaceae,Calobryales,Haplomitriopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035772,species,Kurzia pauciflora,(Dicks.) Grolle,,Bristly Fingerwort,Native,freshwater,Kurzia,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035882,species,Jungermannia polaris,Lindb.,,Arctic Flapwort,Native,,Jungermannia,Jungermanniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309298,genus,Adelanthus,Mitt.,,,Native,,,Adelanthaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0020959431,family,Myliaceae,,,,Native,,,,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310106,genus,Jamesoniella,(Spruce) F.Lees,,,Native,,,Jamesoniellaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021597907,species,Mesoptychia badensis,(Gottsche ex Rabenh.) L. Söderstr. & Váňa,,Scarce Notchwort,Native,terrestrial/freshwater,Mesoptychia,Jungermanniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310812,genus,Tritomaria,Schiffn. ex Loeske,,,Native,freshwater,,Scapaniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310214,species,Mylia anomala,(Hook.) Gray,,Anomalous Flapwort,Native,freshwater,Mylia,Myliaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035780,species,Bazzania pearsonii,Steph.,,Arch-leaved Whipwort,Native,,Bazzania,Lepidoziaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310649,genus,Sphaerocarpos,Boehm.,,,Native,,,Sphaerocarpaceae,Sphaerocarpales,Marchantiopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310187,family,Metzgeriaceae,Klinggr.,,,Native,,,,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000039934,species,Barbilophozia quadriloba,(Lindb.) Loeske,,Four-fingered Pawwort,Native,,Barbilophozia,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021595317,subspecies,Blepharostoma trichophyllum subsp. trichophyllum,(L.) Dumort.,,,Native,terrestrial,Blepharostoma,Blepharostomataceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310457,genus,Saccogyna,Dumort.,,,Native,,,Saccogynaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000152896,species,Orthocaulis atlanticus,(Kaal.) Buch,,Atlantic Pawwort,Native,,Orthocaulis,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310350,family,Pleuroziaceae,(Schiffn.) Müll.Frib.,,,Native,,,,Pleuroziales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000022266,species,Scapania nemorea,(L.) Grolle,,Grove Earwort,Native,freshwater,Scapania,Scapaniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0020930167,genus,Heteroscyphus,Schiffn.,,,Native,,,Lophocoleaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309660,species,Lophocolea bidentata,(L.) Dumort.,,Bifid Crestwort,Native,freshwater,Lophocolea,Lophocoleaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021597897,species,Jungermannia eucordifolia,Schljakov,,Cordate Flapwort,Native,terrestrial/freshwater,Jungermannia,Jungermanniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021597927,species,Mesoptychia heterocolpos,(Thed. ex Hartm.) L. Söderstr. & Váňa,,Ragged Notchwort,Native,terrestrial/freshwater,Mesoptychia,Jungermanniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310014,family,Haplomitriaceae,Dedecek,,,Native,,,,Calobryales,Haplomitriopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309998,species,Gymnomitrion concinnatum,(Lightf.) Corda,,Braided Frostwort,Native,,Gymnomitrion,Gymnomitriaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309899,species,Fossombronia wondraczekii,(Corda) Dumort. ex Lindb.,,Acid Frillwort,Native,freshwater,Fossombronia,Fossombroniaceae,Fossombroniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310735,species,Tetralophozia setiformis,(Ehrh.) Schljakov,,Monster Pawwort,Native,,Tetralophozia,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309328,species,Anastrophyllum hellerianum,(Nees ex Lindenb.) R.M. Schust.,,Heller's Notchwort,Native,,Anastrophyllum,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000151133,species,Marsupella stableri,Spruce,,Stabler's rustwort,Native,,Marsupella,Gymnomitriaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000036018,species,Fossombronia incurva,Lindb.,,Weedy Frillwort,Native,freshwater,Fossombronia,Fossombroniaceae,Fossombroniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310015,genus,Haplomitrium,Nees,,,Native,freshwater,,Haplomitriaceae,Calobryales,Haplomitriopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309344,species,Aneura pinguis,(L.) Dumort.,,Greasewort,Native,freshwater,Aneura,Aneuraceae,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000152897,species,Orthocaulis attenuatus,(Mart.) A.Evans,,Trunk Pawwort,Native,,Orthocaulis,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021596217,species,Marsupella aquatica,(Lindenb.) Dumort.,,,Native,freshwater,Marsupella,Gymnomitriaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309343,genus,Aneura,Dumort.,,,Native,,,Aneuraceae,Metzgeriales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309622,species,Chiloscyphus pallescens,(Ehrh. ex Hoffm.) Dumort.,,St Winifrid's Other Moss,Native,freshwater,Chiloscyphus,Lophocoleaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0021600357,genus,Saccobasis,H.Buch,,,Native,terrestrial/freshwater,,Scapaniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309666,species,Lophocolea heterophylla,(Schrad.) Dumort.,,Variable-leaved Crestwort,Native,freshwater,Lophocolea,Lophocoleaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310190,species,Microlejeunea ulicina,(Taylor) A.Evans,,Fairy Beads,Native,,Microlejeunea,Lejeuneaceae,Porellales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310421,species,Pellia epiphylla,(L.) Corda,,Overleaf Pellia,Native,freshwater,Pellia,Pelliaceae,Pelliales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000036044,species,Targionia hypophylla,L.,,Orobus-seed Liverwort,Native,,Targionia,Targioniaceae,Marchantiales,Marchantiopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309786,species,Diplophyllum taxifolium,(Wahlenb.) Dumort.,,Alpine Earwort,Native,,Diplophyllum,Scapaniaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035787,species,Calypogeia azurea,Stotler & Crotz,,Blue Pouchwort,Native,,Calypogeia,Calypogeiaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309991,genus,Gymnocolea,(Dumort.) Dumort.,,,Native,freshwater,,Anastrophyllaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035956,species,Geocalyx graveolens,(Schrad.) Nees,,Turps Pouchwort,Native,,Geocalyx,Geocalycaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035962,species,Plagiochila britannica,Paton,,British Featherwort,Native,freshwater,Plagiochila,Plagiochilaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0020636826,species aggregate,Marsupella boeckii,(Austin) Kaal.,s.l.,,Native,,Marsupella,Gymnomitriaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000035816,species,Cephaloziella hampeana,(Nees) Schiffn.,,Hampe's Threadwort,Native,freshwater,Cephaloziella,Cephaloziellaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000036012,species,Fossombronia husnotii,Corb.,,Husnot's Frillwort,Native,freshwater,Fossombronia,Fossombroniaceae,Fossombroniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NBNSYS0000036060,species,Riccia crozalsii,Levier,,Ciliate Crystalwort,Native,,Riccia,Ricciaceae,Marchantiales,Marchantiopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000309539,species,Calypogeia neesiana,(C.Massal. & Carestia) Muell.Frib.,,Nees' Pouchwort,Native,,Calypogeia,Calypogeiaceae,Jungermanniales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
NHMSYS0000310418,genus,Pellia,Raddi,,,Native,freshwater,,Pelliaceae,Pelliales,Jungermanniopsida,Marchantiophyta,Plantae,UKSI
