"SITE.x","PLOT.x","Samp_id","Yr_2","BRC_NUMBER","BRC_NAMES","Storm","Label"
80,6,"80_6",2,920952,"Hedera helix",1,"y"
80,6,"80_6",1,920952,"Hedera helix",1,"y"
80,6,"80_6",1,9101619,"Pteridium aquilinum",1,"y"
80,6,"80_6",1,9201014,"Hypericum perforatum",1,"y"
80,6,"80_6",2,9201023,"Ilex aquifolium",1,"y"
80,6,"80_6",1,9201067,"Juncus effusus",1,"y"
80,6,"80_6",1,9201188,"Lonicera periclymenum",1,"y"
80,6,"80_6",2,9201188,"Lonicera periclymenum",1,"y"
80,6,"80_6",1,9201194,"Lotus pedunculatus",1,"y"
80,6,"80_6",1,9201221,"Lysimachia nemorum",1,"y"
80,6,"80_6",1,9201413,"Oxalis acetosella",1,"y"
80,6,"80_6",2,9201507,"Poa nemoralis/trivialis",1,"y"
80,6,"80_6",1,9201555,"Populus tremula",1,"y"
80,6,"80_6",2,9201555,"Populus tremula",1,"y"
80,6,"80_6",1,9201638,"Quercus seedling/sp",1,"y"
80,6,"80_6",1,9201640,"Quercus seedling/sp",1,"y"
80,6,"80_6",1,9201728,"Rubus fruticosus agg.",1,"y"
80,6,"80_6",2,9201728,"Rubus fruticosus agg.",1,"y"
80,6,"80_6",1,9201729,"Rubus idaeus",1,"y"
80,6,"80_6",1,9201748,"Rumex obtusifolius",1,"y"
80,6,"80_6",1,9201789,"Salix cin/cap",1,"y"
80,6,"80_6",1,9201947,"Solanum dulcamara",1,"y"
80,6,"80_6",1,9201951,"Solidago virgaurea",1,"y"
80,6,"80_6",2,9201953,"Sonchus asper",1,"y"
80,6,"80_6",2,9201960,"Sorbus aucuparia",1,"y"
80,6,"80_6",1,9202039,"Taxus baccata",1,"y"
80,6,"80_6",1,9202046,"Teucrium scorodonia",1,"y"
80,6,"80_6",1,9202069,"Torilis japonica",1,"y"
80,6,"80_6",1,9202217,"Viola riviniana/reichenbiana",1,"y"
80,6,"80_6",1,9202218,"Viola riviniana/reichenbiana",1,"y"
80,6,"80_6",1,9204445,"Betula seedling/sp",1,"y"
80,6,"80_6",2,9204446,"Quercus seedling/sp",1,"y"
80,6,"80_6",1,9204446,"Quercus seedling/sp",1,"y"
80,7,"80_7",1,82040,"Atrichum undulatum",1,"y"
80,7,"80_7",1,820184,"Dicranella heteromalla",1,"y"
80,7,"80_7",1,820184,"Rhynchostegium confertum",1,"y"
80,7,"80_7",2,820184,"Dicranella heteromalla",1,"y"
80,7,"80_7",2,820184,"Rhynchostegium confertum",1,"y"
80,7,"80_7",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
80,7,"80_7",2,820357,"Isopterygium elegans",1,"y"
80,7,"80_7",1,820374,"Leucobryum glaucum",1,"y"
80,7,"80_7",2,820382,"Mnium hornum",1,"y"
80,7,"80_7",2,820483,"Polytrichum formosum",1,"y"
80,7,"80_7",1,820599,"Thuidium tamariscinum",1,"y"
80,7,"80_7",1,910244,"Blechnum spicant",1,"y"
80,7,"80_7",1,910661,"Dryopteris dilatata/carthusiana",1,"y"
80,7,"80_7",2,920105,"Anemone nemorosa",1,"y"
80,7,"80_7",2,920428,"Carpinus betulus",1,"y"
80,7,"80_7",2,920432,"Castanea sativa",1,"y"
80,7,"80_7",2,920557,"Corylus avellana",1,"y"
80,7,"80_7",1,920557,"Corylus avellana",1,"y"
80,7,"80_7",2,920687,"Hyacinthoides non-scripta",1,"y"
80,7,"80_7",1,920687,"Hyacinthoides non-scripta",1,"y"
80,7,"80_7",2,920810,"Fagus sylvatica",1,"y"
80,7,"80_7",1,920810,"Fagus sylvatica",1,"y"
80,7,"80_7",1,920952,"Hedera helix",1,"y"
80,7,"80_7",1,9101619,"Pteridium aquilinum",1,"y"
80,7,"80_7",2,9101619,"Pteridium aquilinum",1,"y"
80,7,"80_7",2,9201023,"Ilex aquifolium",1,"y"
80,7,"80_7",1,9201023,"Ilex aquifolium",1,"y"
80,7,"80_7",1,9201188,"Lonicera periclymenum",1,"y"
80,7,"80_7",2,9201188,"Lonicera periclymenum",1,"y"
80,7,"80_7",1,9201638,"Quercus seedling/sp",1,"y"
80,7,"80_7",1,9201640,"Quercus seedling/sp",1,"y"
80,7,"80_7",1,9201728,"Rubus fruticosus agg.",1,"y"
80,7,"80_7",1,9201729,"Rubus idaeus",1,"y"
80,7,"80_7",1,9201951,"Solidago virgaurea",1,"y"
80,7,"80_7",2,9201960,"Sorbus aucuparia",1,"y"
80,7,"80_7",1,9202046,"Teucrium scorodonia",1,"y"
80,7,"80_7",2,9204445,"Betula seedling/sp",1,"y"
80,7,"80_7",1,9204445,"Betula seedling/sp",1,"y"
80,7,"80_7",2,9204446,"Quercus seedling/sp",1,"y"
80,7,"80_7",1,9204446,"Quercus seedling/sp",1,"y"
80,8,"80_8",2,820184,"Dicranella heteromalla",1,"y"
80,8,"80_8",2,820184,"Rhynchostegium confertum",1,"y"
80,8,"80_8",1,820249,"Eurhynchium praelongum",1,"y"
80,8,"80_8",1,820351,"Hypnum cupressiforme sens.lat.",1,"y"
80,8,"80_8",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
80,8,"80_8",2,820357,"Isopterygium elegans",1,"y"
80,8,"80_8",2,820362,"Isothecium myosuroides",1,"y"
80,8,"80_8",1,820374,"Leucobryum glaucum",1,"y"
80,8,"80_8",1,820382,"Mnium hornum",1,"y"
80,8,"80_8",2,820382,"Mnium hornum",1,"y"
80,8,"80_8",2,820483,"Polytrichum formosum",1,"y"
80,8,"80_8",2,820599,"Thuidium tamariscinum",1,"y"
80,8,"80_8",1,910244,"Blechnum spicant",1,"y"
80,8,"80_8",2,920105,"Anemone nemorosa",1,"y"
80,8,"80_8",1,920421,"Carex sylvatica",1,"y"
80,8,"80_8",2,920428,"Carpinus betulus",1,"y"
80,8,"80_8",2,920541,"Conopodium majus",1,"y"
80,8,"80_8",2,920557,"Corylus avellana",1,"y"
80,8,"80_8",1,920557,"Corylus avellana",1,"y"
80,8,"80_8",2,920687,"Hyacinthoides non-scripta",1,"y"
80,8,"80_8",2,920810,"Fagus sylvatica",1,"y"
80,8,"80_8",1,920810,"Fagus sylvatica",1,"y"
80,8,"80_8",1,920952,"Hedera helix",1,"y"
80,8,"80_8",1,8101308,"Lophocolea sp.",1,"y"
80,8,"80_8",2,8201103,"Brachythecium sp.",1,"y"
80,8,"80_8",1,8201214,"Polytrichum sp",1,"y"
80,8,"80_8",1,9101619,"Pteridium aquilinum",1,"y"
80,8,"80_8",2,9101619,"Pteridium aquilinum",1,"y"
80,8,"80_8",1,9201023,"Ilex aquifolium",1,"y"
80,8,"80_8",2,9201023,"Ilex aquifolium",1,"y"
80,8,"80_8",1,9201188,"Lonicera periclymenum",1,"y"
80,8,"80_8",2,9201617,"Prunus spinosa",1,"y"
80,8,"80_8",1,9201728,"Rubus fruticosus agg.",1,"y"
80,8,"80_8",2,9201728,"Rubus fruticosus agg.",1,"y"
80,8,"80_8",1,9201951,"Solidago virgaurea",1,"y"
80,8,"80_8",2,9201960,"Sorbus aucuparia",1,"y"
80,8,"80_8",1,9201960,"Sorbus aucuparia",1,"y"
80,8,"80_8",1,9202046,"Teucrium scorodonia",1,"y"
80,8,"80_8",2,9204445,"Betula seedling/sp",1,"y"
80,8,"80_8",1,9204445,"Betula seedling/sp",1,"y"
80,8,"80_8",2,9204446,"Quercus seedling/sp",1,"y"
80,8,"80_8",1,9204446,"Quercus seedling/sp",1,"y"
80,9,"80_9",2,92035,"Agrostis canina sens.lat.",1,"y"
80,9,"80_9",2,92040,"Agrostis capillaris",1,"y"
80,9,"80_9",2,92046,"Ajuga reptans",1,"y"
80,9,"80_9",1,820255,"Eurhynchium striatum",1,"y"
80,9,"80_9",2,820351.2,"Hypnum jutlandicum",1,"y"
80,9,"80_9",1,820382,"Mnium hornum",1,"y"
80,9,"80_9",2,820382,"Mnium hornum",1,"y"
80,9,"80_9",2,820483,"Polytrichum formosum",1,"y"
80,9,"80_9",2,820533,"Rhytidiadelphus squarrosus",1,"y"
80,9,"80_9",1,820599,"Thuidium tamariscinum",1,"y"
80,9,"80_9",2,820599,"Thuidium tamariscinum",1,"y"
80,9,"80_9",2,920105,"Anemone nemorosa",1,"y"
80,9,"80_9",2,920121,"Anthoxanthum odoratum",1,"y"
80,9,"80_9",2,920240,"Betula seedling/sp",1,"y"
80,9,"80_9",2,920309,"Calluna vulgaris",1,"y"
80,9,"80_9",2,920350,"Carex binervis",1,"y"
80,9,"80_9",2,920405,"Carex pilulifera",1,"y"
80,9,"80_9",2,920444,"Centaurea nigra",1,"y"
80,9,"80_9",2,920520,"Cirsium palustre",1,"y"
80,9,"80_9",1,920557,"Corylus avellana",1,"y"
80,9,"80_9",1,920569,"Crataegus monogyna",1,"y"
80,9,"80_9",1,920687,"Hyacinthoides non-scripta",1,"y"
80,9,"80_9",2,920687,"Hyacinthoides non-scripta",1,"y"
80,9,"80_9",1,920810,"Fagus sylvatica",1,"y"
80,9,"80_9",1,920841,"Fraxinus excelsior",1,"y"
80,9,"80_9",2,920878,"Galium saxatile",1,"y"
80,9,"80_9",1,920952,"Hedera helix",1,"y"
80,9,"80_9",2,920983,"Holcus lanatus",1,"y"
80,9,"80_9",1,8201214,"Polytrichum sp",1,"y"
80,9,"80_9",1,9101619,"Pteridium aquilinum",1,"y"
80,9,"80_9",2,9101619,"Pteridium aquilinum",1,"y"
80,9,"80_9",2,9201067,"Juncus effusus",1,"y"
80,9,"80_9",1,9201188,"Lonicera periclymenum",1,"y"
80,9,"80_9",2,9201201,"Luzula campestris/multiflora",1,"y"
80,9,"80_9",2,9201515,"Polygala oxyptera",1,"y"
80,9,"80_9",2,9201588,"Potentilla erecta",1,"y"
80,9,"80_9",1,9201728,"Rubus fruticosus agg.",1,"y"
80,9,"80_9",2,9201728,"Rubus fruticosus agg.",1,"y"
80,9,"80_9",2,9201789,"Salix cin/cap",1,"y"
80,9,"80_9",2,9201951,"Solidago virgaurea",1,"y"
80,9,"80_9",1,9201951,"Solidago virgaurea",1,"y"
80,9,"80_9",2,9202046,"Teucrium scorodonia",1,"y"
80,9,"80_9",2,9202173,"Veronica officinalis",1,"y"
80,9,"80_9",1,9202217,"Viola riviniana/reichenbiana",1,"y"
80,9,"80_9",1,9202218,"Viola riviniana/reichenbiana",1,"y"
80,9,"80_9",2,9204445,"Betula seedling/sp",1,"y"
80,9,"80_9",1,9204445,"Betula seedling/sp",1,"y"
80,9,"80_9",1,9204446,"Quercus seedling/sp",1,"y"
80,9,"80_9",2,9204446,"Quercus seedling/sp",1,"y"
80,9,"80_9",2,200001595,"Viola riviniana/reichenbiana",1,"y"
80,10,"80_10",2,82040,"Atrichum undulatum",1,"y"
80,10,"80_10",2,92039,"Agrostis stolonifera",1,"y"
80,10,"80_10",1,810714,"Cephalozia bicuspidata",1,"y"
80,10,"80_10",1,820184,"Dicranella heteromalla",1,"y"
80,10,"80_10",1,820184,"Rhynchostegium confertum",1,"y"
80,10,"80_10",2,820184,"Dicranella heteromalla",1,"y"
80,10,"80_10",2,820184,"Rhynchostegium confertum",1,"y"
80,10,"80_10",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
80,10,"80_10",2,820382,"Mnium hornum",1,"y"
80,10,"80_10",2,920105,"Anemone nemorosa",1,"y"
80,10,"80_10",2,920240,"Betula seedling/sp",1,"y"
80,10,"80_10",2,920428,"Carpinus betulus",1,"y"
80,10,"80_10",1,920432,"Castanea sativa",1,"y"
80,10,"80_10",2,920557,"Corylus avellana",1,"y"
80,10,"80_10",1,920557,"Corylus avellana",1,"y"
80,10,"80_10",2,920687,"Hyacinthoides non-scripta",1,"y"
80,10,"80_10",1,920687,"Hyacinthoides non-scripta",1,"y"
80,10,"80_10",2,920810,"Fagus sylvatica",1,"y"
80,10,"80_10",1,920810,"Fagus sylvatica",1,"y"
80,10,"80_10",1,920952,"Hedera helix",1,"y"
80,10,"80_10",2,920984,"Holcus mollis",1,"y"
80,10,"80_10",1,9101619,"Pteridium aquilinum",1,"y"
80,10,"80_10",2,9101619,"Pteridium aquilinum",1,"y"
80,10,"80_10",2,9201057,"Juncus bufonius sens.lat.",1,"y"
80,10,"80_10",2,9201067,"Juncus effusus",1,"y"
80,10,"80_10",1,9201188,"Lonicera periclymenum",1,"y"
80,10,"80_10",2,9201507,"Poa nemoralis/trivialis",1,"y"
80,10,"80_10",1,9201638,"Quercus seedling/sp",1,"y"
80,10,"80_10",1,9201640,"Quercus seedling/sp",1,"y"
80,10,"80_10",2,9201728,"Rubus fruticosus agg.",1,"y"
80,10,"80_10",1,9201728,"Rubus fruticosus agg.",1,"y"
80,10,"80_10",2,9201815,"Sambucus nigra",1,"y"
80,10,"80_10",1,9201951,"Solidago virgaurea",1,"y"
80,10,"80_10",2,9202046,"Teucrium scorodonia",1,"y"
80,10,"80_10",2,9202173,"Veronica officinalis",1,"y"
80,10,"80_10",1,9202185,"Viburnum opulus",1,"y"
80,10,"80_10",1,9202217,"Viola riviniana/reichenbiana",1,"y"
80,10,"80_10",1,9202218,"Viola riviniana/reichenbiana",1,"y"
80,10,"80_10",2,9204445,"Betula seedling/sp",1,"y"
80,10,"80_10",1,9204445,"Betula seedling/sp",1,"y"
80,10,"80_10",2,9204446,"Quercus seedling/sp",1,"y"
80,10,"80_10",1,9204446,"Quercus seedling/sp",1,"y"
80,10,"80_10",2,200001595,"Viola riviniana/reichenbiana",1,"y"
80,11,"80_11",2,92035,"Agrostis canina sens.lat.",1,"y"
80,11,"80_11",2,92038,"Agrostis curtisii",1,"y"
80,11,"80_11",2,92040,"Agrostis capillaris",1,"y"
80,11,"80_11",1,92040,"Agrostis capillaris",1,"y"
80,11,"80_11",2,92046,"Ajuga reptans",1,"y"
80,11,"80_11",1,820249,"Eurhynchium praelongum",1,"y"
80,11,"80_11",2,820351.2,"Hypnum jutlandicum",1,"y"
80,11,"80_11",1,820382,"Mnium hornum",1,"y"
80,11,"80_11",1,820599,"Thuidium tamariscinum",1,"y"
80,11,"80_11",2,820599,"Thuidium tamariscinum",1,"y"
80,11,"80_11",2,920105,"Anemone nemorosa",1,"y"
80,11,"80_11",2,920121,"Anthoxanthum odoratum",1,"y"
80,11,"80_11",2,920309,"Calluna vulgaris",1,"y"
80,11,"80_11",2,920350,"Carex binervis",1,"y"
80,11,"80_11",2,920428,"Carpinus betulus",1,"y"
80,11,"80_11",2,920467,"Cerastium fontanum",1,"y"
80,11,"80_11",1,920513,"Circaea lutetiana",1,"y"
80,11,"80_11",2,920520,"Cirsium palustre",1,"y"
80,11,"80_11",1,920557,"Corylus avellana",1,"y"
80,11,"80_11",2,920687,"Hyacinthoides non-scripta",1,"y"
80,11,"80_11",1,920687,"Hyacinthoides non-scripta",1,"y"
80,11,"80_11",1,920810,"Fagus sylvatica",1,"y"
80,11,"80_11",2,920878,"Galium saxatile",1,"y"
80,11,"80_11",2,920882,"Galium palustre",1,"y"
80,11,"80_11",1,920952,"Hedera helix",1,"y"
80,11,"80_11",2,920983,"Holcus lanatus",1,"y"
80,11,"80_11",1,8101308,"Lophocolea sp.",1,"y"
80,11,"80_11",1,9101619,"Pteridium aquilinum",1,"y"
80,11,"80_11",2,9101619,"Pteridium aquilinum",1,"y"
80,11,"80_11",2,9201015,"Hypericum pulchrum",1,"y"
80,11,"80_11",2,9201067,"Juncus effusus",1,"y"
80,11,"80_11",2,9201188,"Lonicera periclymenum",1,"y"
80,11,"80_11",1,9201188,"Lonicera periclymenum",1,"y"
80,11,"80_11",2,9201194,"Lotus pedunculatus",1,"y"
80,11,"80_11",2,9201201,"Luzula campestris/multiflora",1,"y"
80,11,"80_11",2,9201507,"Poa nemoralis/trivialis",1,"y"
80,11,"80_11",2,9201515,"Polygala oxyptera",1,"y"
80,11,"80_11",2,9201588,"Potentilla erecta",1,"y"
80,11,"80_11",1,9201638,"Quercus seedling/sp",1,"y"
80,11,"80_11",1,9201640,"Quercus seedling/sp",1,"y"
80,11,"80_11",2,9201728,"Rubus fruticosus agg.",1,"y"
80,11,"80_11",1,9201728,"Rubus fruticosus agg.",1,"y"
80,11,"80_11",2,9201753,"Rumex conglomeratus/sanguineus",1,"y"
80,11,"80_11",2,9201767,"Sagina procumbens",1,"y"
80,11,"80_11",2,9201789,"Salix cin/cap",1,"y"
80,11,"80_11",1,9201951,"Solidago virgaurea",1,"y"
80,11,"80_11",2,9202046,"Teucrium scorodonia",1,"y"
80,11,"80_11",2,9202173,"Veronica officinalis",1,"y"
80,11,"80_11",1,9204445,"Betula seedling/sp",1,"y"
80,11,"80_11",1,9204446,"Quercus seedling/sp",1,"y"
80,11,"80_11",2,9204446,"Quercus seedling/sp",1,"y"
80,11,"80_11",2,200001595,"Viola riviniana/reichenbiana",1,"y"
80,12,"80_12",2,82040,"Atrichum undulatum",1,"y"
80,12,"80_12",2,92038,"Agrostis curtisii",1,"y"
80,12,"80_12",2,92040,"Agrostis capillaris",1,"y"
80,12,"80_12",2,92046,"Ajuga reptans",1,"y"
80,12,"80_12",1,820249,"Eurhynchium praelongum",1,"y"
80,12,"80_12",2,820351.2,"Hypnum jutlandicum",1,"y"
80,12,"80_12",1,820382,"Mnium hornum",1,"y"
80,12,"80_12",2,820507,"Pseudoscleropodium purum",1,"y"
80,12,"80_12",2,920105,"Anemone nemorosa",1,"y"
80,12,"80_12",2,920121,"Anthoxanthum odoratum",1,"y"
80,12,"80_12",2,920240,"Betula seedling/sp",1,"y"
80,12,"80_12",2,920309,"Calluna vulgaris",1,"y"
80,12,"80_12",2,920350,"Carex binervis",1,"y"
80,12,"80_12",2,920405,"Carex pilulifera",1,"y"
80,12,"80_12",2,920520,"Cirsium palustre",1,"y"
80,12,"80_12",1,920557,"Corylus avellana",1,"y"
80,12,"80_12",1,920687,"Hyacinthoides non-scripta",1,"y"
80,12,"80_12",2,920687,"Hyacinthoides non-scripta",1,"y"
80,12,"80_12",1,920810,"Fagus sylvatica",1,"y"
80,12,"80_12",2,920878,"Galium saxatile",1,"y"
80,12,"80_12",1,920952,"Hedera helix",1,"y"
80,12,"80_12",2,920983,"Holcus lanatus",1,"y"
80,12,"80_12",1,9101619,"Pteridium aquilinum",1,"y"
80,12,"80_12",2,9101619,"Pteridium aquilinum",1,"y"
80,12,"80_12",2,9201015,"Hypericum pulchrum",1,"y"
80,12,"80_12",2,9201067,"Juncus effusus",1,"y"
80,12,"80_12",2,9201188,"Lonicera periclymenum",1,"y"
80,12,"80_12",2,9201191,"Lotus corniculatus",1,"y"
80,12,"80_12",2,9201201,"Luzula campestris/multiflora",1,"y"
80,12,"80_12",2,9201515,"Polygala oxyptera",1,"y"
80,12,"80_12",2,9201588,"Potentilla erecta",1,"y"
80,12,"80_12",1,9201638,"Quercus seedling/sp",1,"y"
80,12,"80_12",1,9201640,"Quercus seedling/sp",1,"y"
80,12,"80_12",1,9201728,"Rubus fruticosus agg.",1,"y"
80,12,"80_12",2,9201728,"Rubus fruticosus agg.",1,"y"
80,12,"80_12",2,9201789,"Salix cin/cap",1,"y"
80,12,"80_12",1,9201951,"Solidago virgaurea",1,"y"
80,12,"80_12",2,9201951,"Solidago virgaurea",1,"y"
80,12,"80_12",2,9202046,"Teucrium scorodonia",1,"y"
80,12,"80_12",2,9202173,"Veronica officinalis",1,"y"
80,12,"80_12",1,9202217,"Viola riviniana/reichenbiana",1,"y"
80,12,"80_12",1,9202218,"Viola riviniana/reichenbiana",1,"y"
80,12,"80_12",2,9204445,"Betula seedling/sp",1,"y"
80,12,"80_12",1,9204445,"Betula seedling/sp",1,"y"
80,12,"80_12",1,9204446,"Quercus seedling/sp",1,"y"
80,12,"80_12",2,9204446,"Quercus seedling/sp",1,"y"
80,12,"80_12",2,200001595,"Viola riviniana/reichenbiana",1,"y"
80,13,"80_13",2,82040,"Atrichum undulatum",1,"y"
80,13,"80_13",1,92046,"Ajuga reptans",1,"y"
80,13,"80_13",1,810867,"Pellia sp.",1,"y"
80,13,"80_13",2,820157,"Cirriphyllum piliferum",1,"y"
80,13,"80_13",1,820184,"Dicranella heteromalla",1,"y"
80,13,"80_13",1,820184,"Rhynchostegium confertum",1,"y"
80,13,"80_13",2,820184,"Dicranella heteromalla",1,"y"
80,13,"80_13",2,820184,"Rhynchostegium confertum",1,"y"
80,13,"80_13",1,820249,"Eurhynchium praelongum",1,"y"
80,13,"80_13",2,820351,"Hypnum cupressiforme sens.lat.",1,"y"
80,13,"80_13",2,820357,"Isopterygium elegans",1,"y"
80,13,"80_13",1,820382,"Mnium hornum",1,"y"
80,13,"80_13",2,820382,"Mnium hornum",1,"y"
80,13,"80_13",2,820483,"Polytrichum formosum",1,"y"
80,13,"80_13",2,910244,"Blechnum spicant",1,"y"
80,13,"80_13",1,910244,"Blechnum spicant",1,"y"
80,13,"80_13",1,910661,"Dryopteris dilatata/carthusiana",1,"y"
80,13,"80_13",2,920105,"Anemone nemorosa",1,"y"
80,13,"80_13",2,920240,"Betula seedling/sp",1,"y"
80,13,"80_13",1,920404,"Carex pendula",1,"y"
80,13,"80_13",2,920432,"Castanea sativa",1,"y"
80,13,"80_13",1,920432,"Castanea sativa",1,"y"
80,13,"80_13",1,920513,"Circaea lutetiana",1,"y"
80,13,"80_13",2,920687,"Hyacinthoides non-scripta",1,"y"
80,13,"80_13",1,920687,"Hyacinthoides non-scripta",1,"y"
80,13,"80_13",2,920810,"Fagus sylvatica",1,"y"
80,13,"80_13",2,920841,"Fraxinus excelsior",1,"y"
80,13,"80_13",1,920841,"Fraxinus excelsior",1,"y"
80,13,"80_13",1,8101308,"Lophocolea sp.",1,"y"
80,13,"80_13",2,8101323,"Pellia sp.",1,"y"
80,13,"80_13",1,8201243,"Sphagnum (green/thin)",1,"y"
80,13,"80_13",1,8201243,"Sphagnum sp.",1,"y"
80,13,"80_13",2,9101619,"Pteridium aquilinum",1,"y"
80,13,"80_13",2,9201188,"Lonicera periclymenum",1,"y"
80,13,"80_13",1,9201188,"Lonicera periclymenum",1,"y"
80,13,"80_13",1,9201207,"Luzula pilosa",1,"y"
80,13,"80_13",1,9201221,"Lysimachia nemorum",1,"y"
80,13,"80_13",1,9201413,"Oxalis acetosella",1,"y"
80,13,"80_13",1,9201607,"Primula vulgaris",1,"y"
80,13,"80_13",1,9201638,"Quercus seedling/sp",1,"y"
80,13,"80_13",1,9201640,"Quercus seedling/sp",1,"y"
80,13,"80_13",1,9201728,"Rubus fruticosus agg.",1,"y"
80,13,"80_13",2,9201728,"Rubus fruticosus agg.",1,"y"
80,13,"80_13",2,9201960,"Sorbus aucuparia",1,"y"
80,13,"80_13",1,9202126,"Urtica dioica",1,"y"
80,13,"80_13",1,9202172,"Veronica montana",1,"y"
80,13,"80_13",2,9204445,"Betula seedling/sp",1,"y"
80,13,"80_13",1,9204445,"Betula seedling/sp",1,"y"
80,13,"80_13",2,9204446,"Quercus seedling/sp",1,"y"
80,13,"80_13",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
80,14,"80_14",1,82040,"Atrichum undulatum",1,"y"
80,14,"80_14",2,82040,"Atrichum undulatum",1,"y"
80,14,"80_14",2,92035,"Agrostis canina sens.lat.",1,"y"
80,14,"80_14",2,92040,"Agrostis capillaris",1,"y"
80,14,"80_14",2,92046,"Ajuga reptans",1,"y"
80,14,"80_14",2,820184,"Dicranella heteromalla",1,"y"
80,14,"80_14",2,820184,"Rhynchostegium confertum",1,"y"
80,14,"80_14",1,820249,"Eurhynchium praelongum",1,"y"
80,14,"80_14",2,820382,"Mnium hornum",1,"y"
80,14,"80_14",2,820599,"Thuidium tamariscinum",1,"y"
80,14,"80_14",1,910665,"Dryopteris affinis/f-mas",1,"y"
80,14,"80_14",2,920105,"Anemone nemorosa",1,"y"
80,14,"80_14",2,920240,"Betula seedling/sp",1,"y"
80,14,"80_14",2,920350,"Carex binervis",1,"y"
80,14,"80_14",2,920361,"Carex viridula subsp.oedocarpa",1,"y"
80,14,"80_14",2,920399,"Carex pallescens",1,"y"
80,14,"80_14",1,920400,"Carex panicea",1,"y"
80,14,"80_14",2,920404,"Carex pendula",1,"y"
80,14,"80_14",1,920404,"Carex pendula",1,"y"
80,14,"80_14",2,920421,"Carex sylvatica",1,"y"
80,14,"80_14",2,920432,"Castanea sativa",1,"y"
80,14,"80_14",1,920432,"Castanea sativa",1,"y"
80,14,"80_14",2,920467,"Cerastium fontanum",1,"y"
80,14,"80_14",1,920477,"Chamerion angustifolium",1,"y"
80,14,"80_14",2,920477,"Chamerion angustifolium",1,"y"
80,14,"80_14",1,920513,"Circaea lutetiana",1,"y"
80,14,"80_14",2,920520,"Cirsium palustre",1,"y"
80,14,"80_14",1,920557,"Corylus avellana",1,"y"
80,14,"80_14",2,920640,"Digitalis purpurea",1,"y"
80,14,"80_14",2,920687,"Hyacinthoides non-scripta",1,"y"
80,14,"80_14",1,920838,"Fragaria vesca",1,"y"
80,14,"80_14",1,920841,"Fraxinus excelsior",1,"y"
80,14,"80_14",2,920841,"Fraxinus excelsior",1,"y"
80,14,"80_14",2,920873,"Galium aparine",1,"y"
80,14,"80_14",1,920882,"Galium palustre",1,"y"
80,14,"80_14",2,8201103,"Brachythecium sp.",1,"y"
80,14,"80_14",2,9101619,"Pteridium aquilinum",1,"y"
80,14,"80_14",1,9201003,"Hypericum androsaemum",1,"y"
80,14,"80_14",2,9201003,"Hypericum androsaemum",1,"y"
80,14,"80_14",2,9201015,"Hypericum pulchrum",1,"y"
80,14,"80_14",2,9201067,"Juncus effusus",1,"y"
80,14,"80_14",1,9201188,"Lonicera periclymenum",1,"y"
80,14,"80_14",2,9201188,"Lonicera periclymenum",1,"y"
80,14,"80_14",2,9201194,"Lotus pedunculatus",1,"y"
80,14,"80_14",2,9201201,"Luzula campestris/multiflora",1,"y"
80,14,"80_14",2,9201221,"Lysimachia nemorum",1,"y"
80,14,"80_14",1,9201291,"Mercurialis perennis",1,"y"
80,14,"80_14",2,9201507,"Poa nemoralis/trivialis",1,"y"
80,14,"80_14",2,9201588,"Potentilla erecta",1,"y"
80,14,"80_14",1,9201588,"Potentilla erecta",1,"y"
80,14,"80_14",1,9201596,"Potentilla sterilis",1,"y"
80,14,"80_14",1,9201607,"Primula vulgaris",1,"y"
80,14,"80_14",2,9201610,"Prunella vulgaris",1,"y"
80,14,"80_14",1,9201638,"Quercus seedling/sp",1,"y"
80,14,"80_14",1,9201640,"Quercus seedling/sp",1,"y"
80,14,"80_14",1,9201728,"Rubus fruticosus agg.",1,"y"
80,14,"80_14",2,9201728,"Rubus fruticosus agg.",1,"y"
80,14,"80_14",1,9201789,"Salix cin/cap",1,"y"
80,14,"80_14",1,9201819,"Sanicula europaea",1,"y"
80,14,"80_14",2,9201822,"Cytisus scoparius",1,"y"
80,14,"80_14",1,9201951,"Solidago virgaurea",1,"y"
80,14,"80_14",1,9202005,"Stachys sylvatica",1,"y"
80,14,"80_14",1,9202046,"Teucrium scorodonia",1,"y"
80,14,"80_14",1,9202172,"Veronica montana",1,"y"
80,14,"80_14",2,9202173,"Veronica officinalis",1,"y"
80,14,"80_14",1,9202217,"Viola riviniana/reichenbiana",1,"y"
80,14,"80_14",1,9202218,"Viola riviniana/reichenbiana",1,"y"
80,14,"80_14",2,9204445,"Betula seedling/sp",1,"y"
80,14,"80_14",1,9204445,"Betula seedling/sp",1,"y"
80,14,"80_14",1,9204446,"Quercus seedling/sp",1,"y"
80,14,"80_14",2,9204446,"Quercus seedling/sp",1,"y"
80,14,"80_14",2,200001583,"Dryopteris dilatata/carthusiana",1,"y"
80,14,"80_14",2,200001595,"Viola riviniana/reichenbiana",1,"y"
80,15,"80_15",1,820184,"Dicranella heteromalla",1,"y"
80,15,"80_15",1,820184,"Rhynchostegium confertum",1,"y"
80,15,"80_15",2,820206,"Dicranum scoparium",1,"y"
