SITE_NO,Plot_no,species,Samp_id,Label,Storm
33,4,Acer pseudoplatanus,33_4,n,0
33,4,Acer pseudoplatanus (c),33_4,n,0
33,4,Ulmus minor,33_4,n,0
33,4,Ulmus minor (c),33_4,n,0
33,4,Fraxinus excelsior (c),33_4,n,0
33,5,Acer pseudoplatanus,33_5,n,0
33,5,Acer pseudoplatanus (c),33_5,n,0
33,6,Acer pseudoplatanus,33_6,n,0
33,6,Acer pseudoplatanus (c),33_6,n,0
33,6,Acer campestre,33_6,n,0
33,6,Acer campestre (c),33_6,n,0
33,6,Fraxinus excelsior (c),33_6,n,0
33,7,Acer pseudoplatanus,33_7,n,0
33,7,Acer pseudoplatanus (c),33_7,n,0
33,7,Fraxinus excelsior (c),33_7,n,0
33,8,Fraxinus excelsior (c),33_8,n,0
33,13,Fraxinus excelsior (c),33_13,n,0
33,14,Fraxinus excelsior (c),33_14,n,0
33,14,Quercus petraea,33_14,n,0
33,14,Quercus petraea (c),33_14,n,0
33,14,Quercus robur,33_14,n,0
33,14,Quercus robur (c),33_14,n,0
33,15,Fraxinus excelsior (c),33_15,n,0
79,1,Betula pendula,79_1,y,1
79,1,Betula pendula (c),79_1,y,1
79,1,Betula pubescens,79_1,y,1
79,1,Betula pubescens (c),79_1,y,1
79,1,Fagus sylvatica,79_1,y,1
79,1,Fagus sylvatica (c),79_1,y,1
79,5,Betula pendula,79_5,y,1
79,5,Betula pendula (c),79_5,y,1
79,5,Betula pubescens,79_5,y,1
79,5,Betula pubescens (c),79_5,y,1
79,6,Betula pendula,79_6,y,1
79,6,Betula pendula (c),79_6,y,1
79,6,Betula pubescens,79_6,y,1
79,6,Betula pubescens (c),79_6,y,1
79,6,Quercus petraea,79_6,y,1
79,6,Quercus petraea (c),79_6,y,1
79,6,Quercus robur,79_6,y,1
79,6,Quercus robur (c),79_6,y,1
79,8,Betula pendula,79_8,y,1
79,8,Betula pendula (c),79_8,y,1
79,8,Betula pubescens,79_8,y,1
79,8,Betula pubescens (c),79_8,y,1
79,8,Quercus petraea,79_8,y,1
79,8,Quercus petraea (c),79_8,y,1
79,8,Quercus robur,79_8,y,1
79,8,Quercus robur (c),79_8,y,1
79,10,Quercus petraea,79_10,y,1
79,10,Quercus petraea (c),79_10,y,1
79,10,Quercus robur,79_10,y,1
79,10,Quercus robur (c),79_10,y,1
79,11,Quercus petraea,79_11,y,1
79,11,Quercus petraea (c),79_11,y,1
79,11,Quercus robur,79_11,y,1
79,11,Quercus robur (c),79_11,y,1
79,12,Betula pendula,79_12,y,1
79,12,Betula pendula (c),79_12,y,1
79,12,Betula pubescens,79_12,y,1
79,12,Betula pubescens (c),79_12,y,1
79,12,Quercus petraea,79_12,y,1
79,12,Quercus petraea (c),79_12,y,1
79,12,Quercus robur,79_12,y,1
79,12,Quercus robur (c),79_12,y,1
79,13,Fagus sylvatica,79_13,y,1
79,13,Fagus sylvatica (c),79_13,y,1
79,13,Betula pendula,79_13,y,1
79,13,Betula pendula (c),79_13,y,1
79,13,Betula pubescens,79_13,y,1
79,13,Betula pubescens (c),79_13,y,1
79,14,Betula pendula,79_14,y,1
79,14,Betula pendula (c),79_14,y,1
79,14,Betula pubescens,79_14,y,1
79,14,Betula pubescens (c),79_14,y,1
79,15,Quercus petraea,79_15,y,1
79,15,Quercus petraea (c),79_15,y,1
79,15,Quercus robur,79_15,y,1
79,15,Quercus robur (c),79_15,y,1
88,1,Betula pendula,88_1,y,1
88,1,Betula pendula (c),88_1,y,1
88,1,Betula pubescens,88_1,y,1
88,1,Betula pubescens (c),88_1,y,1
88,1,Acer pseudoplatanus,88_1,y,1
88,1,Acer pseudoplatanus (c),88_1,y,1
88,1,Sorbus aucuparia,88_1,y,1
88,1,Sorbus aucuparia (c),88_1,y,1
88,1,Quercus petraea,88_1,y,1
88,1,Quercus petraea (c),88_1,y,1
88,1,Quercus robur,88_1,y,1
88,1,Quercus robur (c),88_1,y,1
88,1,Alnus glutinosa (c),88_1,y,1
88,2,Acer campestre,88_2,y,1
88,2,Acer campestre (c),88_2,y,1
88,2,Acer pseudoplatanus,88_2,y,1
88,2,Acer pseudoplatanus (c),88_2,y,1
88,2,Fraxinus excelsior (c),88_2,y,1
88,3,Betula pendula,88_3,y,1
88,3,Betula pendula (c),88_3,y,1
88,3,Betula pubescens,88_3,y,1
88,3,Betula pubescens (c),88_3,y,1
88,3,Quercus petraea,88_3,y,1
88,3,Quercus petraea (c),88_3,y,1
88,3,Quercus robur,88_3,y,1
88,3,Quercus robur (c),88_3,y,1
88,4,Quercus petraea,88_4,y,1
88,4,Quercus petraea (c),88_4,y,1
88,4,Quercus robur,88_4,y,1
88,4,Quercus robur (c),88_4,y,1
88,5,Quercus petraea,88_5,y,1
88,5,Quercus petraea (c),88_5,y,1
88,5,Quercus robur,88_5,y,1
88,5,Quercus robur (c),88_5,y,1
88,5,Sorbus aucuparia,88_5,y,1
88,5,Sorbus aucuparia (c),88_5,y,1
88,6,Sorbus aucuparia,88_6,y,1
88,6,Sorbus aucuparia (c),88_6,y,1
88,6,Betula pendula,88_6,y,1
88,6,Betula pendula (c),88_6,y,1
88,6,Betula pubescens,88_6,y,1
88,6,Betula pubescens (c),88_6,y,1
88,6,Quercus petraea,88_6,y,1
88,6,Quercus petraea (c),88_6,y,1
88,6,Quercus robur,88_6,y,1
88,6,Quercus robur (c),88_6,y,1
88,7,Betula pendula,88_7,y,1
88,7,Betula pendula (c),88_7,y,1
88,7,Betula pubescens,88_7,y,1
88,7,Betula pubescens (c),88_7,y,1
88,7,Quercus petraea,88_7,y,1
88,7,Quercus petraea (c),88_7,y,1
88,7,Quercus robur,88_7,y,1
88,7,Quercus robur (c),88_7,y,1
88,8,Acer pseudoplatanus,88_8,y,1
88,8,Acer pseudoplatanus (c),88_8,y,1
88,8,Quercus petraea,88_8,y,1
88,8,Quercus petraea (c),88_8,y,1
88,8,Quercus robur,88_8,y,1
88,8,Quercus robur (c),88_8,y,1
88,9,Betula pendula,88_9,y,1
88,9,Betula pendula (c),88_9,y,1
88,9,Betula pubescens,88_9,y,1
88,9,Betula pubescens (c),88_9,y,1
88,9,Quercus petraea,88_9,y,1
88,9,Quercus petraea (c),88_9,y,1
88,9,Quercus robur,88_9,y,1
88,9,Quercus robur (c),88_9,y,1
88,10,Betula pendula,88_10,y,1
88,10,Betula pendula (c),88_10,y,1
88,10,Betula pubescens,88_10,y,1
88,10,Betula pubescens (c),88_10,y,1
88,10,Quercus petraea,88_10,y,1
88,10,Quercus petraea (c),88_10,y,1
88,10,Quercus robur,88_10,y,1
88,10,Quercus robur (c),88_10,y,1
88,11,Quercus petraea,88_11,y,1
88,11,Quercus petraea (c),88_11,y,1
88,11,Quercus robur,88_11,y,1
88,11,Quercus robur (c),88_11,y,1
88,12,Alnus glutinosa (c),88_12,y,1
88,12,Betula pendula,88_12,y,1
88,12,Betula pendula (c),88_12,y,1
88,12,Betula pubescens,88_12,y,1
88,12,Betula pubescens (c),88_12,y,1
88,12,Sorbus aucuparia,88_12,y,1
88,12,Sorbus aucuparia (c),88_12,y,1
88,13,Betula pendula,88_13,y,1
88,13,Betula pendula (c),88_13,y,1
88,13,Betula pubescens,88_13,y,1
88,13,Betula pubescens (c),88_13,y,1
88,13,Salix cinerea (c),88_13,y,1
88,13,Salix cinerea,88_13,y,1
88,13,Quercus petraea,88_13,y,1
88,13,Quercus petraea (c),88_13,y,1
88,13,Quercus robur,88_13,y,1
88,13,Quercus robur (c),88_13,y,1
88,14,Betula pendula,88_14,y,1
88,14,Betula pendula (c),88_14,y,1
88,14,Betula pubescens,88_14,y,1
88,14,Betula pubescens (c),88_14,y,1
88,14,Quercus petraea,88_14,y,1
88,14,Quercus petraea (c),88_14,y,1
88,14,Quercus robur,88_14,y,1
88,14,Quercus robur (c),88_14,y,1
88,14,Fagus sylvatica,88_14,y,1
88,14,Fagus sylvatica (c),88_14,y,1
88,14,Alnus glutinosa (c),88_14,y,1
88,15,Sorbus aucuparia,88_15,y,1
88,15,Sorbus aucuparia (c),88_15,y,1
88,15,Betula pendula,88_15,y,1
88,15,Betula pendula (c),88_15,y,1
88,15,Betula pubescens,88_15,y,1
88,15,Betula pubescens (c),88_15,y,1
88,16,Fraxinus excelsior (c),88_16,y,1
88,16,Sorbus aucuparia,88_16,y,1
88,16,Sorbus aucuparia (c),88_16,y,1
88,16,Alnus glutinosa (c),88_16,y,1
88,16,Quercus petraea,88_16,y,1
88,16,Quercus petraea (c),88_16,y,1
88,16,Quercus robur,88_16,y,1
88,16,Quercus robur (c),88_16,y,1
90,1,Acer pseudoplatanus,90_1,n,0
90,1,Acer pseudoplatanus (c),90_1,n,0
90,1,Betula pendula,90_1,n,0
90,1,Betula pendula (c),90_1,n,0
90,1,Betula pubescens,90_1,n,0
90,1,Betula pubescens (c),90_1,n,0
90,1,Quercus petraea,90_1,n,0
90,1,Quercus petraea (c),90_1,n,0
90,1,Quercus robur,90_1,n,0
90,1,Quercus robur (c),90_1,n,0
90,3,Acer pseudoplatanus,90_3,n,0
90,3,Acer pseudoplatanus (c),90_3,n,0
90,3,Fraxinus excelsior (c),90_3,n,0
90,4,Acer pseudoplatanus,90_4,n,0
90,4,Acer pseudoplatanus (c),90_4,n,0
90,4,Fagus sylvatica,90_4,n,0
90,4,Fagus sylvatica (c),90_4,n,0
90,4,Fraxinus excelsior (c),90_4,n,0
90,5,Acer pseudoplatanus,90_5,n,0
90,5,Acer pseudoplatanus (c),90_5,n,0
90,5,Quercus petraea,90_5,n,0
90,5,Quercus petraea (c),90_5,n,0
90,5,Quercus robur,90_5,n,0
90,5,Quercus robur (c),90_5,n,0
90,6,Acer pseudoplatanus,90_6,n,0
90,6,Acer pseudoplatanus (c),90_6,n,0
90,6,Fraxinus excelsior (c),90_6,n,0
90,6,Betula pendula,90_6,n,0
90,6,Betula pendula (c),90_6,n,0
90,6,Betula pubescens,90_6,n,0
90,6,Betula pubescens (c),90_6,n,0
90,7,Fraxinus excelsior (c),90_7,n,0
90,7,Betula pendula,90_7,n,0
90,7,Betula pendula (c),90_7,n,0
90,7,Betula pubescens,90_7,n,0
90,7,Betula pubescens (c),90_7,n,0
90,7,Quercus petraea,90_7,n,0
90,7,Quercus petraea (c),90_7,n,0
90,7,Quercus robur,90_7,n,0
90,7,Quercus robur (c),90_7,n,0
90,8,Acer pseudoplatanus,90_8,n,0
90,8,Acer pseudoplatanus (c),90_8,n,0
90,8,Quercus petraea,90_8,n,0
90,8,Quercus petraea (c),90_8,n,0
90,8,Quercus robur,90_8,n,0
90,8,Quercus robur (c),90_8,n,0
90,9,Fraxinus excelsior (c),90_9,n,0
90,9,Salix cinerea (c),90_9,n,0
90,9,Salix cinerea,90_9,n,0
90,9,Betula pendula,90_9,n,0
90,9,Betula pendula (c),90_9,n,0
90,9,Betula pubescens,90_9,n,0
90,9,Betula pubescens (c),90_9,n,0
90,9,Alnus glutinosa (c),90_9,n,0
90,9,Fagus sylvatica,90_9,n,0
90,9,Fagus sylvatica (c),90_9,n,0
90,9,Quercus petraea,90_9,n,0
90,9,Quercus petraea (c),90_9,n,0
90,9,Quercus robur,90_9,n,0
90,9,Quercus robur (c),90_9,n,0
90,10,Acer pseudoplatanus,90_10,n,0
90,10,Acer pseudoplatanus (c),90_10,n,0
90,10,Alnus glutinosa (c),90_10,n,0
90,10,Fraxinus excelsior (c),90_10,n,0
90,10,Betula pendula,90_10,n,0
90,10,Betula pendula (c),90_10,n,0
90,10,Betula pubescens,90_10,n,0
90,10,Betula pubescens (c),90_10,n,0
90,11,Quercus petraea,90_11,n,0
90,11,Quercus petraea (c),90_11,n,0
90,11,Quercus robur,90_11,n,0
90,11,Quercus robur (c),90_11,n,0
90,12,Quercus petraea,90_12,n,0
90,12,Quercus petraea (c),90_12,n,0
90,12,Quercus robur,90_12,n,0
90,12,Quercus robur (c),90_12,n,0
90,13,Acer pseudoplatanus,90_13,n,0
90,13,Acer pseudoplatanus (c),90_13,n,0
90,13,Quercus petraea,90_13,n,0
90,13,Quercus petraea (c),90_13,n,0
90,13,Quercus robur,90_13,n,0
90,13,Quercus robur (c),90_13,n,0
90,13,Betula pendula,90_13,n,0
90,13,Betula pendula (c),90_13,n,0
90,13,Betula pubescens,90_13,n,0
90,13,Betula pubescens (c),90_13,n,0
90,14,Acer pseudoplatanus,90_14,n,0
90,14,Acer pseudoplatanus (c),90_14,n,0
90,14,Quercus petraea,90_14,n,0
90,14,Quercus petraea (c),90_14,n,0
90,14,Quercus robur,90_14,n,0
90,14,Quercus robur (c),90_14,n,0
90,15,Fraxinus excelsior (c),90_15,n,0
90,15,Quercus petraea,90_15,n,0
90,15,Quercus petraea (c),90_15,n,0
90,15,Quercus robur,90_15,n,0
90,15,Quercus robur (c),90_15,n,0
91,1,Betula pendula,91_1,y,1
91,1,Betula pendula (c),91_1,y,1
91,1,Betula pubescens,91_1,y,1
91,1,Betula pubescens (c),91_1,y,1
91,3,Quercus petraea,91_3,y,1
91,3,Quercus petraea (c),91_3,y,1
91,3,Quercus robur,91_3,y,1
91,3,Quercus robur (c),91_3,y,1
91,4,Fraxinus excelsior (c),91_4,y,1
91,6,Fraxinus excelsior (c),91_6,y,1
91,8,Betula pendula,91_8,y,1
91,8,Betula pendula (c),91_8,y,1
91,8,Betula pubescens,91_8,y,1
91,8,Betula pubescens (c),91_8,y,1
91,9,Betula pendula,91_9,y,1
91,9,Betula pendula (c),91_9,y,1
91,9,Betula pubescens,91_9,y,1
91,9,Betula pubescens (c),91_9,y,1
91,9,Alnus glutinosa (c),91_9,y,1
91,11,Fraxinus excelsior (c),91_11,y,1
91,11,Alnus glutinosa (c),91_11,y,1
91,12,Sorbus aucuparia,91_12,y,1
91,12,Sorbus aucuparia (c),91_12,y,1
91,12,Betula pendula,91_12,y,1
91,12,Betula pendula (c),91_12,y,1
91,12,Betula pubescens,91_12,y,1
91,12,Betula pubescens (c),91_12,y,1
91,13,Betula pendula,91_13,y,1
91,13,Betula pendula (c),91_13,y,1
91,13,Betula pubescens,91_13,y,1
91,13,Betula pubescens (c),91_13,y,1
91,13,Sorbus aucuparia,91_13,y,1
91,13,Sorbus aucuparia (c),91_13,y,1
91,14,Betula pendula,91_14,y,1
91,14,Betula pendula (c),91_14,y,1
91,14,Betula pubescens,91_14,y,1
91,14,Betula pubescens (c),91_14,y,1
91,14,Fagus sylvatica,91_14,y,1
91,14,Fagus sylvatica (c),91_14,y,1
91,16,Acer pseudoplatanus,91_16,y,1
91,16,Acer pseudoplatanus (c),91_16,y,1
91,16,Fraxinus excelsior (c),91_16,y,1
94,1,Fagus sylvatica,94_1,n,0
94,1,Fagus sylvatica (c),94_1,n,0
94,1,Acer pseudoplatanus,94_1,n,0
94,1,Acer pseudoplatanus (c),94_1,n,0
94,1,Sorbus aucuparia,94_1,n,0
94,1,Sorbus aucuparia (c),94_1,n,0
94,2,Fagus sylvatica,94_2,n,0
94,2,Fagus sylvatica (c),94_2,n,0
94,2,Acer pseudoplatanus,94_2,n,0
94,2,Acer pseudoplatanus (c),94_2,n,0
94,3,Fagus sylvatica,94_3,n,0
94,3,Fagus sylvatica (c),94_3,n,0
94,3,Acer pseudoplatanus,94_3,n,0
94,3,Acer pseudoplatanus (c),94_3,n,0
94,3,Sorbus aucuparia,94_3,n,0
94,3,Sorbus aucuparia (c),94_3,n,0
94,3,Betula pendula,94_3,n,0
94,3,Betula pendula (c),94_3,n,0
94,3,Betula pubescens,94_3,n,0
94,3,Betula pubescens (c),94_3,n,0
94,4,Fagus sylvatica,94_4,n,0
94,4,Fagus sylvatica (c),94_4,n,0
94,5,Fagus sylvatica,94_5,n,0
94,5,Fagus sylvatica (c),94_5,n,0
94,5,Quercus petraea,94_5,n,0
94,5,Quercus petraea (c),94_5,n,0
94,5,Quercus robur,94_5,n,0
94,5,Quercus robur (c),94_5,n,0
94,6,Fagus sylvatica,94_6,n,0
94,6,Fagus sylvatica (c),94_6,n,0
94,6,Quercus petraea,94_6,n,0
94,6,Quercus petraea (c),94_6,n,0
94,6,Quercus robur,94_6,n,0
94,6,Quercus robur (c),94_6,n,0
94,7,Fagus sylvatica,94_7,n,0
94,7,Fagus sylvatica (c),94_7,n,0
94,7,Alnus glutinosa (c),94_7,n,0
94,8,Fagus sylvatica,94_8,n,0
94,8,Fagus sylvatica (c),94_8,n,0
94,11,Fagus sylvatica,94_11,n,0
94,11,Fagus sylvatica (c),94_11,n,0
94,11,Acer pseudoplatanus,94_11,n,0
94,11,Acer pseudoplatanus (c),94_11,n,0
94,11,Fraxinus excelsior (c),94_11,n,0
94,12,Fagus sylvatica,94_12,n,0
94,12,Fagus sylvatica (c),94_12,n,0
94,15,Fagus sylvatica,94_15,n,0
94,15,Fagus sylvatica (c),94_15,n,0
94,15,Betula pendula,94_15,n,0
94,15,Betula pendula (c),94_15,n,0
94,15,Betula pubescens,94_15,n,0
94,15,Betula pubescens (c),94_15,n,0
94,16,Fagus sylvatica,94_16,n,0
94,16,Fagus sylvatica (c),94_16,n,0
99,1,Fraxinus excelsior (c),99_1,y,1
99,1,Acer pseudoplatanus,99_1,y,1
99,1,Acer pseudoplatanus (c),99_1,y,1
99,1,Fagus sylvatica,99_1,y,1
99,1,Fagus sylvatica (c),99_1,y,1
99,1,Taxus baccata,99_1,y,1
99,1,Taxus baccata (c),99_1,y,1
99,1,Quercus petraea,99_1,y,1
99,1,Quercus petraea (c),99_1,y,1
99,1,Quercus robur,99_1,y,1
99,1,Quercus robur (c),99_1,y,1
99,2,Acer pseudoplatanus,99_2,y,1
99,2,Acer pseudoplatanus (c),99_2,y,1
99,2,Fagus sylvatica,99_2,y,1
99,2,Fagus sylvatica (c),99_2,y,1
99,2,Quercus petraea,99_2,y,1
99,2,Quercus petraea (c),99_2,y,1
99,2,Quercus robur,99_2,y,1
99,2,Quercus robur (c),99_2,y,1
99,3,Fraxinus excelsior (c),99_3,y,1
99,3,Taxus baccata,99_3,y,1
99,3,Taxus baccata (c),99_3,y,1
99,3,Acer pseudoplatanus,99_3,y,1
99,3,Acer pseudoplatanus (c),99_3,y,1
99,4,Fagus sylvatica,99_4,y,1
99,4,Fagus sylvatica (c),99_4,y,1
99,4,Acer pseudoplatanus,99_4,y,1
99,4,Acer pseudoplatanus (c),99_4,y,1
99,4,Quercus petraea,99_4,y,1
99,4,Quercus petraea (c),99_4,y,1
99,4,Quercus robur,99_4,y,1
99,4,Quercus robur (c),99_4,y,1
99,4,Fraxinus excelsior (c),99_4,y,1
99,5,Fagus sylvatica,99_5,y,1
99,5,Fagus sylvatica (c),99_5,y,1
99,5,Acer pseudoplatanus,99_5,y,1
99,5,Acer pseudoplatanus (c),99_5,y,1
99,5,Quercus petraea,99_5,y,1
99,5,Quercus petraea (c),99_5,y,1
99,5,Quercus robur,99_5,y,1
99,5,Quercus robur (c),99_5,y,1
99,6,Acer pseudoplatanus,99_6,y,1
99,6,Acer pseudoplatanus (c),99_6,y,1
99,6,Quercus petraea,99_6,y,1
99,6,Quercus petraea (c),99_6,y,1
99,6,Quercus robur,99_6,y,1
99,6,Quercus robur (c),99_6,y,1
99,7,Acer pseudoplatanus,99_7,y,1
99,7,Acer pseudoplatanus (c),99_7,y,1
99,7,Quercus petraea,99_7,y,1
99,7,Quercus petraea (c),99_7,y,1
99,7,Quercus robur,99_7,y,1
99,7,Quercus robur (c),99_7,y,1
99,8,Quercus petraea,99_8,y,1
99,8,Quercus petraea (c),99_8,y,1
99,8,Quercus robur,99_8,y,1
99,8,Quercus robur (c),99_8,y,1
99,9,Taxus baccata,99_9,y,1
99,9,Taxus baccata (c),99_9,y,1
99,9,Quercus petraea,99_9,y,1
99,9,Quercus petraea (c),99_9,y,1
99,9,Quercus robur,99_9,y,1
99,9,Quercus robur (c),99_9,y,1
99,11,Taxus baccata,99_11,y,1
99,11,Taxus baccata (c),99_11,y,1
99,12,Taxus baccata,99_12,y,1
99,12,Taxus baccata (c),99_12,y,1
99,15,Fraxinus excelsior (c),99_15,y,1
99,15,Taxus baccata,99_15,y,1
99,15,Taxus baccata (c),99_15,y,1
99,16,Quercus petraea,99_16,y,1
99,16,Quercus petraea (c),99_16,y,1
99,16,Quercus robur,99_16,y,1
99,16,Quercus robur (c),99_16,y,1
100,1,Fagus sylvatica,100_1,n,0
100,1,Fagus sylvatica (c),100_1,n,0
100,2,Fagus sylvatica,100_2,n,0
100,2,Fagus sylvatica (c),100_2,n,0
100,2,Betula pendula,100_2,n,0
100,2,Betula pendula (c),100_2,n,0
100,2,Betula pubescens,100_2,n,0
100,2,Betula pubescens (c),100_2,n,0
100,3,Fagus sylvatica,100_3,n,0
100,3,Fagus sylvatica (c),100_3,n,0
100,3,Betula pendula,100_3,n,0
100,3,Betula pendula (c),100_3,n,0
100,3,Betula pubescens,100_3,n,0
100,3,Betula pubescens (c),100_3,n,0
100,4,Fagus sylvatica,100_4,n,0
100,4,Fagus sylvatica (c),100_4,n,0
100,4,Quercus petraea,100_4,n,0
100,4,Quercus petraea (c),100_4,n,0
100,4,Quercus robur,100_4,n,0
100,4,Quercus robur (c),100_4,n,0
100,5,Fagus sylvatica,100_5,n,0
100,5,Fagus sylvatica (c),100_5,n,0
100,5,Betula pendula,100_5,n,0
100,5,Betula pendula (c),100_5,n,0
100,5,Betula pubescens,100_5,n,0
100,5,Betula pubescens (c),100_5,n,0
100,5,Quercus petraea,100_5,n,0
100,5,Quercus petraea (c),100_5,n,0
100,5,Quercus robur,100_5,n,0
100,5,Quercus robur (c),100_5,n,0
100,6,Quercus petraea,100_6,n,0
100,6,Quercus petraea (c),100_6,n,0
100,6,Quercus robur,100_6,n,0
100,6,Quercus robur (c),100_6,n,0
100,6,Fagus sylvatica,100_6,n,0
100,6,Fagus sylvatica (c),100_6,n,0
100,7,Fagus sylvatica,100_7,n,0
100,7,Fagus sylvatica (c),100_7,n,0
100,8,Betula pendula,100_8,n,0
100,8,Betula pendula (c),100_8,n,0
100,8,Betula pubescens,100_8,n,0
100,8,Betula pubescens (c),100_8,n,0
100,8,Fagus sylvatica,100_8,n,0
100,8,Fagus sylvatica (c),100_8,n,0
100,8,Fraxinus excelsior (c),100_8,n,0
100,8,Quercus petraea,100_8,n,0
100,8,Quercus petraea (c),100_8,n,0
100,8,Quercus robur,100_8,n,0
100,8,Quercus robur (c),100_8,n,0
100,9,Fagus sylvatica,100_9,n,0
100,9,Fagus sylvatica (c),100_9,n,0
100,9,Quercus petraea,100_9,n,0
100,9,Quercus petraea (c),100_9,n,0
100,9,Quercus robur,100_9,n,0
100,9,Quercus robur (c),100_9,n,0
100,9,Betula pendula,100_9,n,0
100,9,Betula pendula (c),100_9,n,0
100,9,Betula pubescens,100_9,n,0
100,9,Betula pubescens (c),100_9,n,0
100,10,Fagus sylvatica,100_10,n,0
100,10,Fagus sylvatica (c),100_10,n,0
100,10,Betula pendula,100_10,n,0
100,10,Betula pendula (c),100_10,n,0
100,10,Betula pubescens,100_10,n,0
100,10,Betula pubescens (c),100_10,n,0
100,11,Fagus sylvatica,100_11,n,0
100,11,Fagus sylvatica (c),100_11,n,0
100,12,Fagus sylvatica,100_12,n,0
100,12,Fagus sylvatica (c),100_12,n,0
100,13,Fagus sylvatica,100_13,n,0
100,13,Fagus sylvatica (c),100_13,n,0
100,14,Fagus sylvatica,100_14,n,0
100,14,Fagus sylvatica (c),100_14,n,0
100,15,Fagus sylvatica,100_15,n,0
100,15,Fagus sylvatica (c),100_15,n,0
100,16,Fagus sylvatica,100_16,n,0
100,16,Fagus sylvatica (c),100_16,n,0
100,16,Quercus petraea,100_16,n,0
100,16,Quercus petraea (c),100_16,n,0
100,16,Quercus robur,100_16,n,0
100,16,Quercus robur (c),100_16,n,0
101,1,Betula pendula,101_1,n,0
101,1,Betula pendula (c),101_1,n,0
101,1,Betula pubescens,101_1,n,0
101,1,Betula pubescens (c),101_1,n,0
101,2,Betula pendula,101_2,n,0
101,2,Betula pendula (c),101_2,n,0
101,2,Betula pubescens,101_2,n,0
101,2,Betula pubescens (c),101_2,n,0
101,2,Quercus petraea,101_2,n,0
101,2,Quercus petraea (c),101_2,n,0
101,2,Quercus robur,101_2,n,0
101,2,Quercus robur (c),101_2,n,0
101,2,Fagus sylvatica,101_2,n,0
101,2,Fagus sylvatica (c),101_2,n,0
101,3,Betula pendula,101_3,n,0
101,3,Betula pendula (c),101_3,n,0
101,3,Betula pubescens,101_3,n,0
101,3,Betula pubescens (c),101_3,n,0
101,3,Fraxinus excelsior (c),101_3,n,0
101,3,Quercus petraea,101_3,n,0
101,3,Quercus petraea (c),101_3,n,0
101,3,Quercus robur,101_3,n,0
101,3,Quercus robur (c),101_3,n,0
101,4,Fraxinus excelsior (c),101_4,n,0
101,5,Fraxinus excelsior (c),101_5,n,0
101,8,Betula pendula,101_8,n,0
101,8,Betula pendula (c),101_8,n,0
101,8,Betula pubescens,101_8,n,0
101,8,Betula pubescens (c),101_8,n,0
101,10,Fraxinus excelsior (c),101_10,n,0
101,13,Fraxinus excelsior (c),101_13,n,0
101,13,Betula pendula,101_13,n,0
101,13,Betula pendula (c),101_13,n,0
101,13,Betula pubescens,101_13,n,0
101,13,Betula pubescens (c),101_13,n,0
101,13,Quercus petraea,101_13,n,0
101,13,Quercus petraea (c),101_13,n,0
101,13,Quercus robur,101_13,n,0
101,13,Quercus robur (c),101_13,n,0
101,15,Betula pendula,101_15,n,0
101,15,Betula pendula (c),101_15,n,0
101,15,Betula pubescens,101_15,n,0
101,15,Betula pubescens (c),101_15,n,0
101,16,Fraxinus excelsior (c),101_16,n,0
101,16,Quercus petraea,101_16,n,0
101,16,Quercus petraea (c),101_16,n,0
101,16,Quercus robur,101_16,n,0
101,16,Quercus robur (c),101_16,n,0
102,1,Betula pendula,102_1,n,0
102,1,Betula pendula (c),102_1,n,0
102,1,Betula pubescens,102_1,n,0
102,1,Betula pubescens (c),102_1,n,0
102,1,Quercus petraea,102_1,n,0
102,1,Quercus petraea (c),102_1,n,0
102,1,Quercus robur,102_1,n,0
102,1,Quercus robur (c),102_1,n,0
102,2,Quercus petraea,102_2,n,0
102,2,Quercus petraea (c),102_2,n,0
102,2,Quercus robur,102_2,n,0
102,2,Quercus robur (c),102_2,n,0
102,3,Betula pendula,102_3,n,0
102,3,Betula pendula (c),102_3,n,0
102,3,Betula pubescens,102_3,n,0
102,3,Betula pubescens (c),102_3,n,0
102,11,Quercus petraea,102_11,n,0
102,11,Quercus petraea (c),102_11,n,0
102,11,Quercus robur,102_11,n,0
102,11,Quercus robur (c),102_11,n,0
102,11,Betula pendula,102_11,n,0
102,11,Betula pendula (c),102_11,n,0
102,11,Betula pubescens,102_11,n,0
102,11,Betula pubescens (c),102_11,n,0
102,12,Quercus petraea,102_12,n,0
102,12,Quercus petraea (c),102_12,n,0
102,12,Quercus robur,102_12,n,0
102,12,Quercus robur (c),102_12,n,0
102,14,Quercus petraea,102_14,n,0
102,14,Quercus petraea (c),102_14,n,0
102,14,Quercus robur,102_14,n,0
102,14,Quercus robur (c),102_14,n,0
102,15,Fagus sylvatica,102_15,n,0
102,15,Fagus sylvatica (c),102_15,n,0
102,15,Quercus petraea,102_15,n,0
102,15,Quercus petraea (c),102_15,n,0
102,15,Quercus robur,102_15,n,0
102,15,Quercus robur (c),102_15,n,0
102,16,Fagus sylvatica,102_16,n,0
102,16,Fagus sylvatica (c),102_16,n,0
102,16,Quercus petraea,102_16,n,0
102,16,Quercus petraea (c),102_16,n,0
102,16,Quercus robur,102_16,n,0
102,16,Quercus robur (c),102_16,n,0
2,1,Corylus avellana,2_1,y,1
2,5,Castanea sativa,2_5,y,1
2,6,Corylus avellana,2_6,y,1
2,7,Corylus avellana,2_7,y,1
2,7,Ilex aquifolium,2_7,y,1
2,8,Castanea sativa,2_8,y,1
